[2019-07-18 20:52:10 $57703.0]	INFO	Server is reloading all workers now
[2019-07-22 17:03:10 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=90264] abnormal exit, status=0, signal=9
[2019-07-22 17:03:10 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=90263] abnormal exit, status=0, signal=9
[2019-07-22 17:03:10 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=90262] abnormal exit, status=0, signal=9
[2019-07-22 17:03:19 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:03:22 ^90309.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=90321] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=90337] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=90336] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=90332] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=90335] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=90333] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=90334] exit timeout, forced kill
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=90336] abnormal exit, status=0, signal=9
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=90337] abnormal exit, status=0, signal=9
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=90335] abnormal exit, status=0, signal=9
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=90334] abnormal exit, status=0, signal=9
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=90333] abnormal exit, status=0, signal=9
[2019-07-22 17:03:25 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=90332] abnormal exit, status=0, signal=9
[2019-07-22 17:03:31 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:03:34 ^90369.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=90381] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=90393] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=90392] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=90397] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=90394] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=90396] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=90395] exit timeout, forced kill
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=90393] abnormal exit, status=0, signal=9
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=90397] abnormal exit, status=0, signal=9
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=90396] abnormal exit, status=0, signal=9
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=90395] abnormal exit, status=0, signal=9
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=90394] abnormal exit, status=0, signal=9
[2019-07-22 17:03:37 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=90392] abnormal exit, status=0, signal=9
[2019-07-22 17:04:44 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:04:47 ^90420.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=90429] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=90442] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=90447] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=90443] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=90446] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=90444] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=90445] exit timeout, forced kill
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=90447] abnormal exit, status=0, signal=9
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=90446] abnormal exit, status=0, signal=9
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=90445] abnormal exit, status=0, signal=9
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=90444] abnormal exit, status=0, signal=9
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=90443] abnormal exit, status=0, signal=9
[2019-07-22 17:04:50 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=90442] abnormal exit, status=0, signal=9
[2019-07-22 17:15:59 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:16:02 ^90652.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=90668] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=90692] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=90687] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=90691] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=90688] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=90690] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=90689] exit timeout, forced kill
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=90692] abnormal exit, status=0, signal=9
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=90691] abnormal exit, status=0, signal=9
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=90690] abnormal exit, status=0, signal=9
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=90689] abnormal exit, status=0, signal=9
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=90688] abnormal exit, status=0, signal=9
[2019-07-22 17:16:05 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=90687] abnormal exit, status=0, signal=9
[2019-07-22 17:16:14 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:16:17 ^92750.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=92764] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=92770] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=92775] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=92771] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=92774] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=92772] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=92773] exit timeout, forced kill
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=92770] abnormal exit, status=0, signal=9
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=92775] abnormal exit, status=0, signal=9
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=92774] abnormal exit, status=0, signal=9
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=92773] abnormal exit, status=0, signal=9
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=92772] abnormal exit, status=0, signal=9
[2019-07-22 17:16:20 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=92771] abnormal exit, status=0, signal=9
[2019-07-22 17:16:27 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:16:30 ^92812.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=92823] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=92832] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=92833] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=92837] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=92834] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=92836] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=92835] exit timeout, forced kill
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=92832] abnormal exit, status=0, signal=9
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=92837] abnormal exit, status=0, signal=9
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=92836] abnormal exit, status=0, signal=9
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=92835] abnormal exit, status=0, signal=9
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=92834] abnormal exit, status=0, signal=9
[2019-07-22 17:16:33 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=92833] abnormal exit, status=0, signal=9
[2019-07-22 17:16:41 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:16:44 ^92862.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=92875] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=92886] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=92891] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=92887] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=92890] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=92888] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=92889] exit timeout, forced kill
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=92886] abnormal exit, status=0, signal=9
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=92891] abnormal exit, status=0, signal=9
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=92890] abnormal exit, status=0, signal=9
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=92889] abnormal exit, status=0, signal=9
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=92888] abnormal exit, status=0, signal=9
[2019-07-22 17:16:47 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=92887] abnormal exit, status=0, signal=9
[2019-07-22 17:17:09 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:17:12 ^92921.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=92933] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=92938] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=92939] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=92943] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=92940] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=92942] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=92941] exit timeout, forced kill
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=92938] abnormal exit, status=0, signal=9
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=92943] abnormal exit, status=0, signal=9
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=92942] abnormal exit, status=0, signal=9
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=92941] abnormal exit, status=0, signal=9
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=92940] abnormal exit, status=0, signal=9
[2019-07-22 17:17:15 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=92939] abnormal exit, status=0, signal=9
[2019-07-22 17:17:21 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:17:24 ^93021.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=93035] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=93046] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=93051] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=93047] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=93050] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=93048] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=93049] exit timeout, forced kill
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#10[pid=93046] abnormal exit, status=0, signal=9
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#11[pid=93051] abnormal exit, status=0, signal=9
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#13[pid=93050] abnormal exit, status=0, signal=9
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#15[pid=93049] abnormal exit, status=0, signal=9
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#14[pid=93048] abnormal exit, status=0, signal=9
[2019-07-22 17:17:27 $83630.0]	WARNING	swManager_check_exit_status: worker#12[pid=93047] abnormal exit, status=0, signal=9
[2019-07-22 17:17:32 $83630.0]	INFO	Server is reloading all workers now
[2019-07-22 17:17:35 ^93078.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=93089] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=93094] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=93095] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=93099] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=93096] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=93098] exit timeout, forced kill
[2019-07-22 17:17:38 $83630.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=93097] exit timeout, forced kill
